frame_count,fps,width,height,duration_sec,filename,label
300,25.0,704,576,12.0,shop_lifter_n_39.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_21.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_29.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_76.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_59.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_134.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_177.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_119.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_22.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_100.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_92.mp4,non shop lifters
200,25.0,704,576,8.0,shop_lifter_n_156.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_213.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_181.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_12.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_63.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_76.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_197.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_75.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_163.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_26.mp4,non shop lifters
475,25.0,704,576,19.0,shop_lifter_n_207.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_64.mp4,non shop lifters
250,25.0,704,576,10.0,videossssstttsss_53.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_2.mp4,non shop lifters
525,25.0,704,576,21.0,shop_lifter_n_47.mp4,non shop lifters
423,24.83,704,576,17.03584373741442,videppppsss_2.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_104.mp4,non shop lifters
175,25.0,704,576,7.0,shop_lifter_n_110.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_218.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_0.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_24.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_16.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_166.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_180.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_196.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_96.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_32.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_26.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_53.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_82.mp4,non shop lifters
625,25.0,704,576,25.0,shop_lifter_n_66.mp4,non shop lifters
500,25.0,704,576,20.0,shop_lifter_n_45.mp4,non shop lifters
125,25.0,704,576,5.0,shop_lifter_n_155.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_56.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_209.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_152.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_8.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_109.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_198.mp4,non shop lifters
200,25.0,704,576,8.0,shop_lifter_n_59.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_214.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_113.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_70.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_131.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_37.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_57.mp4,non shop lifters
398,24.83,704,576,16.02899718082964,videppppsss_50.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_62.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_129.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_6.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_3.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_78.mp4,non shop lifters
447,24.83,704,576,18.002416431735806,videppppsss_45.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_73.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_25.mp4,non shop lifters
150,25.0,704,576,6.0,shop_lifter_n_111.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_192.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_68.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_94.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_31.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_54.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_151.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_86.mp4,non shop lifters
225,25.0,704,576,9.0,shop_lifter_n_90.mp4,non shop lifters
225,25.0,704,576,9.0,shop_lifter_n_187.mp4,non shop lifters
447,24.83,704,576,18.002416431735806,videppppsss_60.mp4,non shop lifters
350,25.0,704,576,14.0,videossssstttsss_51.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_176.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_23.mp4,non shop lifters
225,25.0,704,576,9.0,shop_lifter_n_84.mp4,non shop lifters
225,25.0,704,576,9.0,shop_lifter_n_89.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_167.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_8.mp4,non shop lifters
150,25.0,704,576,6.0,shop_lifter_n_108.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_79.mp4,non shop lifters
275,25.0,704,576,11.0,videossssstttsss_54.mp4,non shop lifters
274,24.83,704,576,11.03503826016915,videppppsss_18.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_11.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_133.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_138.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_97.mp4,non shop lifters
298,24.83,704,576,12.001610954490536,videppppsss_84.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_103.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_19.mp4,non shop lifters
150,25.0,704,576,6.0,shop_lifter_n_179.mp4,non shop lifters
475,25.0,704,576,19.0,shop_lifter_n_10.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_85.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_115.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_153.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_140.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_148.mp4,non shop lifters
298,24.83,704,576,12.001610954490536,videppppsss_65.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_67.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_95.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_74.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_70.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_57.mp4,non shop lifters
398,24.83,704,576,16.02899718082964,videppppsss_5.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_128.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_88.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_54.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_42.mp4,non shop lifters
425,25.0,704,576,17.0,videossssstttsss_55.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_174.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_146.mp4,non shop lifters
398,24.83,704,576,16.02899718082964,videppppsss_55.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_30.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_157.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_43.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_55.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_185.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_116.mp4,non shop lifters
650,25.0,704,576,26.0,shop_lifter_n_206.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_81.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_99.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_114.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_117.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_112.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_68.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_62.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_46.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_165.mp4,non shop lifters
225,25.0,704,576,9.0,videossssstttsss_49.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_7.mp4,non shop lifters
398,24.83,704,576,16.02899718082964,videppppsss_20.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_17.mp4,non shop lifters
200,25.0,704,576,8.0,shop_lifter_n_189.mp4,non shop lifters
475,25.0,704,576,19.0,shop_lifter_n_20.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_127.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_164.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_132.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_71.mp4,non shop lifters
224,24.83,704,576,9.021345146999598,videppppsss_69.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_161.mp4,non shop lifters
225,25.0,704,576,9.0,shop_lifter_n_149.mp4,non shop lifters
298,24.83,704,576,12.001610954490536,videppppsss_49.mp4,non shop lifters
200,25.0,704,576,8.0,shop_lifter_n_126.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_182.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_38.mp4,non shop lifters
475,25.0,704,576,19.0,shop_lifter_n_52.mp4,non shop lifters
398,24.83,704,576,16.02899718082964,videppppsss_22.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_136.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_199.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_83.mp4,non shop lifters
575,25.0,704,576,23.0,shop_lifter_n_40.mp4,non shop lifters
423,24.83,704,576,17.03584373741442,videppppsss_15.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_186.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_44.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_41.mp4,non shop lifters
225,25.0,704,576,9.0,shop_lifter_n_121.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_30.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_53.mp4,non shop lifters
224,24.83,704,576,9.021345146999598,videppppsss_64.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_135.mp4,non shop lifters
398,24.83,704,576,16.02899718082964,videppppsss_82.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_27.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_35.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_9.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_80.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_34.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_73.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_150.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_175.mp4,non shop lifters
200,25.0,704,576,8.0,shop_lifter_n_33.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_38.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_66.mp4,non shop lifters
475,25.0,704,576,19.0,shop_lifter_n_208.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_141.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_25.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_144.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_48.mp4,non shop lifters
350,25.0,704,576,14.0,videossssstttsss_52.mp4,non shop lifters
274,24.83,704,576,11.03503826016915,videppppsss_43.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_160.mp4,non shop lifters
175,25.0,704,576,7.0,shop_lifter_n_191.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_75.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_87.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_183.mp4,non shop lifters
375,25.0,704,576,15.0,videossssstttsss_56.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_58.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_7.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_21.mp4,non shop lifters
298,24.83,704,576,12.001610954490536,videppppsss_74.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_19.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_204.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_58.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_142.mp4,non shop lifters
450,25.0,704,576,18.0,shop_lifter_n_79.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_9.mp4,non shop lifters
298,24.83,704,576,12.001610954490536,videppppsss_24.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_105.mp4,non shop lifters
525,25.0,704,576,21.0,shop_lifter_n_50.mp4,non shop lifters
500,25.0,704,576,20.0,shop_lifter_n_210.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_14.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_158.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_162.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_18.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_188.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_51.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_145.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_51.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_205.mp4,non shop lifters
373,24.83,704,576,15.022150624244865,videppppsss_28.mp4,non shop lifters
325,25.0,704,576,13.0,videossssstttsss_50.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_6.mp4,non shop lifters
174,24.83,704,576,7.007652033830045,videppppsss_61.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_91.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_33.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_72.mp4,non shop lifters
298,24.83,704,576,12.001610954490536,videppppsss_13.mp4,non shop lifters
500,25.0,704,576,20.0,shop_lifter_n_77.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_48.mp4,non shop lifters
274,24.83,704,576,11.03503826016915,videppppsss_4.mp4,non shop lifters
274,24.83,704,576,11.03503826016915,videppppsss_31.mp4,non shop lifters
500,25.0,704,576,20.0,shop_lifter_n_17.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_168.mp4,non shop lifters
400,25.0,704,576,16.0,shop_lifter_n_200.mp4,non shop lifters
550,25.0,704,576,22.0,shop_lifter_n_15.mp4,non shop lifters
475,25.0,704,576,19.0,shop_lifter_n_5.mp4,non shop lifters
350,25.0,704,576,14.0,shop_lifter_n_69.mp4,non shop lifters
323,24.83,704,576,13.008457511075314,videppppsss_41.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_71.mp4,non shop lifters
200,25.0,704,576,8.0,shop_lifter_n_60.mp4,non shop lifters
500,25.0,704,576,20.0,shop_lifter_n_203.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_102.mp4,non shop lifters
425,25.0,704,576,17.0,shop_lifter_n_16.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_193.mp4,non shop lifters
249,24.83,704,576,10.028191703584374,videppppsss_85.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_125.mp4,non shop lifters
423,24.83,704,576,17.03584373741442,videppppsss_52.mp4,non shop lifters
250,25.0,704,576,10.0,shop_lifter_n_28.mp4,non shop lifters
325,25.0,704,576,13.0,shop_lifter_n_147.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_83.mp4,non shop lifters
75,25.0,704,576,3.0,shop_lifter_n_215.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_81.mp4,non shop lifters
274,24.83,704,576,11.03503826016915,videppppsss_32.mp4,non shop lifters
348,24.83,704,576,14.01530406766009,videppppsss_23.mp4,non shop lifters
300,25.0,704,576,12.0,shop_lifter_n_184.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_139.mp4,non shop lifters
375,25.0,704,576,15.0,shop_lifter_n_143.mp4,non shop lifters
275,25.0,704,576,11.0,shop_lifter_n_61.mp4,non shop lifters
